,Current Coylton GSP Electricity Demand (MWh),Future Coylton Electricity Demand (MWh),Coylton 33kV Wind (MWh),Coylton GSP Wind (MWh),Domestic Heat per kWh,Air Temp (DegC),West Whitlawburn District Heating (kWh)
7379,9.274916798,20.28777871,0.119526484,0.83779417,2.53E-05,18.768,106.68625
7380,8.765940547,19.30788819,0.155330538,1.134606977,2.27E-05,18.336,85.25875
7381,8.097331552,18.0634673,0.162894843,1.124930241,1.94E-05,18.336,85.25875
7382,7.547150443,17.21456537,0.191665227,1.521925613,1.80E-05,17.628,133.735
7383,7.072862797,16.17515244,0.198074929,1.546193416,1.49E-05,17.628,133.735
7384,6.54595573,15.43565034,0.253128133,1.971728864,1.28E-05,16.504,126.6275
7385,6.012678957,13.93596841,0.249776947,2.008776197,7.79E-06,16.504,126.6275
7386,5.601245209,13.55249779,0.3429974,2.596776873,7.78E-06,15.705,111.5875
7387,5.177101923,12.93633046,0.325216465,2.569755412,6.86E-06,15.705,111.5875
7388,5.09468357,12.87278784,0.42280238,3.252938179,6.71E-06,15.181,124.42875
7389,4.976505943,12.67555714,0.45250678,3.223291089,6.50E-06,15.181,124.42875
7390,4.986248324,12.54816202,0.58389716,4.025919171,5.48E-06,14.552,103.88875
7391,4.924670928,12.63749716,0.591957297,4.156525645,6.57E-06,14.552,103.88875
7392,6.068463713,14.40753815,0.770611942,5.534816538,1.02E-05,13.89,107.6575
7393,5.988732354,14.5848128,0.788964393,5.571082779,1.17E-05,13.89,107.6575
7394,6.083165436,15.87620442,1.003597951,6.89969806,1.85E-05,13.215,98.14375
7395,6.363920519,17.3100716,0.995553424,7.035106877,2.53E-05,13.215,98.14375
7396,6.637173294,19.43058007,1.233290957,8.634218059,3.61E-05,12.637,113.07
7397,7.087233202,23.31893484,1.215113901,8.437908965,5.61E-05,12.637,113.07
7398,7.608257551,27.18294445,1.388518875,9.971569394,7.57E-05,12.2,87.56375
7399,8.040796027,28.39596678,1.373130584,10.05549381,8.01E-05,12.2,87.56375
7400,8.471389038,29.68598679,1.451231596,10.5494777,8.52E-05,12.56,82.57125
7401,8.636825748,30.49656769,1.453078976,10.50879485,8.89E-05,12.56,82.57125
7402,8.988500436,29.18849301,1.220233224,8.402740329,7.93E-05,13.462,74.485
7403,9.132167777,31.33284308,1.223897891,8.220668396,7.98E-05,13.462,74.485
7404,9.320056996,28.74976438,1.020850095,6.696019552,7.39E-05,14.353,89.58375
7405,9.563921947,28.16360643,1.008929735,6.860669004,6.43E-05,14.353,89.58375
7406,8.209380493,24.02325036,0.846529599,5.638065695,5.28E-05,15.598,101.82
7407,8.479381464,24.48397334,0.847026309,5.689802863,5.38E-05,15.598,101.82
7408,8.544493365,24.3839464,0.661560057,4.461751084,4.79E-05,16.662,105.38
7409,8.535989359,22.1622615,0.626695874,4.332042231,3.99E-05,16.662,105.38
7410,8.970476985,23.10433247,0.524065755,3.555660334,3.79E-05,17.47,113.5375
7411,9.084861449,21.60887758,0.529837278,3.458212188,3.39E-05,17.47,113.5375
7412,8.938660035,22.28390462,0.496970343,3.178501034,3.30E-05,18.151,129.8775
7413,8.751547643,19.61434508,0.51025567,3.244447951,2.34E-05,18.151,129.8775
7414,8.789521292,20.9090406,0.549925304,3.29096401,3.09E-05,18.796,126.7125
7415,8.80270258,20.5380384,0.552618544,3.237539673,2.94E-05,18.796,126.7125
7416,9.025056078,21.23253401,0.621220737,3.571328039,2.76E-05,19.252,150.45
7417,9.052725602,20.77850823,0.584582572,3.474210231,2.84E-05,19.252,150.45
7418,9.188038888,21.14977383,0.674009042,3.849034741,2.61E-05,19.591,133.31875
7419,9.65724782,20.99843821,0.644211491,3.819914337,2.74E-05,19.591,133.31875
7420,9.886301927,20.76714497,0.764528179,4.040736499,2.45E-05,19.616,143.6525
7421,10.14552115,22.95508464,0.714270606,4.005191256,3.12E-05,19.616,143.6525
7422,10.39078574,24.21627021,0.891524352,4.765658714,4.15E-05,19.305,138.33875
7423,10.36289979,23.50032346,0.885727902,4.811974697,3.76E-05,19.305,138.33875
7424,10.48756061,24.7098663,1.115315629,5.913505882,4.39E-05,18.846,123.3375
7425,10.20376682,24.32692511,1.165338894,6.09327232,4.34E-05,18.846,123.3375
7426,9.617206964,23.34928633,1.573498034,8.033184842,4.05E-05,18.134,120.87
7427,9.175161753,21.68401317,1.482188835,7.823679964,3.40E-05,18.134,120.87
7428,8.522708126,20.36253073,2.160732129,11.24255101,3.02E-05,17.08,124.9575
7429,7.835989799,19.37212484,2.087668009,10.89595917,2.86E-05,17.08,124.9575
7430,7.16294508,17.84724664,2.946403133,16.08796558,2.39E-05,15.673,132.58625
7431,6.751297777,17.16975145,2.951771455,16.05286577,2.21E-05,15.673,132.58625
7432,6.356580253,15.8338897,3.952179007,22.50379679,1.69E-05,13.949,172.03625
7433,5.803574346,14.64573146,3.949204187,22.61320095,1.29E-05,13.949,172.03625
7434,5.411435039,13.99487475,4.523574307,26.51467314,1.14E-05,12.516,120.345
7435,5.247864974,13.66677533,4.403586463,26.90988156,1.05E-05,12.516,120.345
7436,5.115253602,13.20110842,4.587344553,28.50365111,8.95E-06,11.335,137.9725
7437,4.944533388,13.08831737,4.820690797,29.20530522,9.10E-06,11.335,137.9725
7438,4.986342179,12.88643944,4.46493879,26.90439498,7.69E-06,10.478,98.28875
7439,4.926512435,12.82940932,4.47176043,28.03345622,7.88E-06,10.478,98.28875
7440,6.197367768,15.03357515,4.035156116,24.049734,1.32E-05,9.886,98.0925
7441,6.139254063,14.9650638,3.942346628,24.66137924,1.30E-05,9.886,98.0925
7442,6.215508918,16.36099085,3.558853331,21.84064939,2.07E-05,9.469,94.0825
7443,6.338931368,17.86984026,3.555657415,22.00554629,2.88E-05,9.469,94.0825
7444,6.800363407,20.0616762,3.214931324,20.29314995,3.93E-05,9.202,109.50625
7445,7.187207447,24.83963628,3.18727645,20.7499784,6.45E-05,9.202,109.50625
7446,7.800867156,28.3153181,2.865696238,18.16208175,8.13E-05,9.063,90.05
7447,8.273485032,30.5835428,2.785204618,18.03188767,9.17E-05,9.063,90.05
7448,8.647815466,30.19521438,2.904440386,17.75481615,8.70E-05,9.13,86.3925
7449,8.438216329,27.93395255,2.871629114,17.67993504,7.51E-05,9.13,86.3925
7450,8.364240489,27.04215739,3.076528287,17.5755862,7.05E-05,9.524,102.01
7451,8.380278381,28.05939569,3.091802976,17.77453125,6.51E-05,9.524,102.01
7452,8.395085134,24.70787965,2.948608145,16.94210476,5.66E-05,10.274,132.17
7453,8.527363722,23.99381468,2.923808009,16.74689073,5.08E-05,10.274,132.17
7454,7.341696123,22.62463155,2.451012622,14.32085945,4.67E-05,11.311,135.31125
7455,7.038000691,21.09825179,2.428267939,14.36140021,4.17E-05,11.311,135.31125
7456,7.222756367,19.70604377,2.169064825,11.81270469,3.32E-05,12.517,139.6275
7457,7.187287955,19.5483716,2.084727892,11.95922765,3.08E-05,12.517,139.6275
7458,7.148127209,20.04136062,1.921985705,10.44188396,3.22E-05,13.817,125.84875
7459,7.065153661,18.7083733,1.884015543,10.76342347,2.64E-05,13.817,125.84875
7460,6.899422335,18.58699484,1.675946234,9.564729312,2.94E-05,15.009,129.27875
7461,6.84971395,17.11906172,1.738467835,9.441474983,2.12E-05,15.009,129.27875
7462,6.511904349,17.66745069,1.499368169,8.392719322,2.57E-05,16.11,124.35125
7463,7.150613745,19.2650117,1.502394964,8.217993743,3.00E-05,16.11,124.35125
7464,7.327681606,20.11753464,1.245600631,6.963554448,3.03E-05,16.997,129.28625
7465,7.838117455,22.18130522,1.241803727,7.063742789,4.14E-05,16.997,129.28625
7466,8.475986949,25.78649257,1.134574017,6.123651976,5.84E-05,17.639,124.42
7467,8.524380408,22.00387634,1.123018618,6.036452299,3.89E-05,17.639,124.42
7468,8.619250304,20.60937098,1.09820804,6.175778763,2.86E-05,17.973,124.62875
7469,9.033285106,24.90422146,1.113040064,5.972752959,5.28E-05,17.973,124.62875
7470,9.368159121,28.00396528,1.259523996,6.808753161,6.92E-05,17.883,126.305
7471,9.01247922,27.3897633,1.240566483,6.574637172,6.74E-05,17.883,126.305
7472,8.850047144,25.41126346,1.46844134,7.7712929,5.69E-05,17.416,115.335
7473,8.719268416,25.03124925,1.464166546,7.68611636,5.56E-05,17.416,115.335
7474,8.521379292,24.12403003,1.917767578,10.38926714,5.16E-05,16.531,136.11375
7475,8.191631436,22.13495076,1.865292265,10.35889851,4.18E-05,16.531,136.11375
7476,7.890565985,21.5342343,2.589408497,14.51508813,4.00E-05,15.174,95.415
7477,7.429365422,19.13341578,2.547962149,14.0890933,2.94E-05,15.174,95.415
7478,6.849615048,17.49645539,3.049504041,18.83588713,2.35E-05,13.524,133.50625
7479,6.206759111,15.61392925,3.117312887,19.03725812,1.62E-05,13.524,133.50625
7480,5.852682615,14.86792408,3.652948739,23.12880518,1.40E-05,11.996,143.215
7481,5.481897685,14.24571475,3.660560607,23.73611701,1.25E-05,11.996,143.215
7482,5.255642459,13.69954683,3.915980926,25.69827662,1.04E-05,10.894,124.35375
7483,4.978342724,13.43994273,3.778868206,25.12991554,1.10E-05,10.894,124.35375
7484,4.861236921,13.06166059,3.740972745,24.03511371,9.45E-06,10.133,124.195
7485,4.79431149,12.81909003,3.692229404,24.20516951,8.40E-06,10.133,124.195
7486,4.942194701,12.88672553,3.493443908,21.8005348,7.92E-06,9.557,98.445
7487,4.763732945,12.65566969,3.422811624,22.55240074,7.62E-06,9.557,98.445
7488,6.025522638,14.75193562,3.266083662,21.24180021,1.27E-05,9.136,98.8875
7489,6.042378205,15.13941765,3.325551218,20.85751598,1.46E-05,9.136,98.8875
7490,6.112954364,16.34784573,3.125214123,19.57545706,2.13E-05,8.77,97.55125
7491,6.281554402,18.15434131,3.080189761,19.48338225,3.08E-05,8.77,97.55125
7492,6.610926543,20.78538301,2.836699368,18.32690612,4.44E-05,8.406,108.6225
7493,7.279534771,26.52646614,2.925816966,18.40372235,7.38E-05,8.406,108.6225
7494,7.730470743,29.46979939,2.715855335,17.18954293,8.83E-05,7.997,98.2475
7495,8.239335217,30.36229748,2.756778476,17.5549293,9.04E-05,7.997,98.2475
7496,8.577582907,31.85836513,2.476334124,16.18123119,9.75E-05,8.092,106.12125
7497,8.424114783,30.63002101,2.586619083,15.93884512,8.56E-05,8.092,106.12125
7498,8.622449574,32.59239295,2.247362149,13.17388919,8.02E-05,8.93,100.95
7499,8.722897539,29.35193195,2.345781269,13.74811012,7.17E-05,8.93,100.95
7500,8.897527534,28.75535933,1.939315977,11.4444573,6.52E-05,10.097,103.21625
7501,9.015531622,27.54240332,1.96244097,11.72163357,5.61E-05,10.097,103.21625
7502,8.144181888,25.02732074,1.598732182,9.392979773,5.16E-05,11.621,143.905
7503,8.710879867,25.06627503,1.559682264,9.137724719,4.74E-05,11.621,143.905
7504,9.327489954,25.25801305,1.209007707,7.545534554,4.06E-05,13.129,147.18
7505,9.257689899,23.95870354,1.197688124,7.428438486,3.50E-05,13.129,147.18
7506,9.036773128,22.64368156,1.017157618,6.156078993,3.05E-05,14.51,154.82
7507,9.092052887,21.37141603,1.031841724,6.098860197,2.57E-05,14.51,154.82
7508,9.154610543,21.86948386,0.799292959,5.10192253,2.78E-05,15.745,146.1025
7509,9.396919758,21.16722698,0.8042889,5.131193631,2.55E-05,15.745,146.1025
7510,9.132798226,19.58728839,0.61197233,3.933602002,1.83E-05,16.927,130.75
7511,9.014124512,20.81812,0.603231971,3.866648998,2.67E-05,16.927,130.75
7512,9.219160906,20.26626239,0.449612166,3.057325654,2.32E-05,18.051,151.905
7513,9.619379153,20.55263589,0.454020987,2.950897715,2.15E-05,18.051,151.905
7514,9.530790836,20.45256575,0.385009804,2.617600675,2.16E-05,18.945,136.06
7515,9.969776177,21.57193178,0.367355859,2.574667482,2.49E-05,18.945,136.06
7516,10.33986466,23.10528282,0.375372133,2.536030867,3.19E-05,19.402,162.64125
7517,10.24566968,22.27278096,0.381948734,2.489369985,2.80E-05,19.402,162.64125
7518,10.14187803,21.20265608,0.470932871,3.072789511,2.35E-05,19.548,153.44875
7519,10.21120135,23.28537616,0.466821986,3.034275856,3.52E-05,19.548,153.44875
7520,9.918583772,22.63315023,0.647702955,4.126128249,3.27E-05,19.424,170.7775
7521,9.572660897,22.39261907,0.660666028,4.017316848,3.41E-05,19.424,170.7775
7522,9.007448687,22.7788136,0.799780395,4.956940903,4.07E-05,19.068,162.77875
7523,8.388115371,20.17038278,0.796855388,4.945155067,2.91E-05,19.068,162.77875
7524,8.240902989,19.99484673,0.806770425,5.250016181,2.92E-05,18.452,161.5575
7525,7.553726331,17.59216825,0.849523476,5.218683728,1.92E-05,18.452,161.5575
7526,6.944247368,16.36958611,0.809784627,5.408685628,1.62E-05,17.173,198.12625
7527,6.615749684,16.08191229,0.813939461,5.35730614,1.63E-05,17.173,198.12625
7528,6.184291968,14.90088777,1.032129156,6.005666352,1.21E-05,15.227,178.37125
7529,5.733012203,14.2175969,1.018307179,6.047576733,1.06E-05,15.227,178.37125
7530,5.462155824,13.72276774,1.274199031,7.341821615,9.53E-06,13.821,148.41625
7531,5.125241533,13.26226698,1.297141998,7.385582127,8.82E-06,13.821,148.41625
7532,5.079238034,13.17279234,1.488576856,9.464429299,8.80E-06,12.652,110.8
7533,5.041918813,13.08414909,1.531432491,9.378628231,8.48E-06,12.652,110.8
7534,4.969838418,13.02485641,1.700042456,11.09900298,8.55E-06,11.581,88.8325
7535,4.888258045,13.01169657,1.778649497,11.28290779,8.95E-06,11.581,88.8325
7536,6.248375987,15.335429,1.854104604,12.75772223,1.46E-05,10.776,107.92125
7537,6.12302919,15.3843458,1.869569968,12.34441142,1.57E-05,10.776,107.92125
7538,6.253357554,16.75298049,1.795298054,13.43801618,2.28E-05,10.118,89.01875
7539,6.443990425,18.49301773,1.876626491,13.14712111,3.18E-05,10.118,89.01875
7540,6.767991643,21.17543087,1.784207024,13.75712926,4.58E-05,9.577,109.19125
7541,7.408111556,25.38392439,1.874690072,13.81928043,6.63E-05,9.577,109.19125
7542,7.880136309,29.15867342,1.861321801,13.85862037,8.55E-05,9.092,100.63375
7543,8.286251396,31.22430686,1.800643258,13.36185399,9.54E-05,9.092,100.63375
7544,8.6376846,32.19764769,1.699607485,12.35181607,9.89E-05,9.485,128.4375
7545,8.632427087,29.10386216,1.703962148,12.65643171,8.08E-05,9.485,128.4375
7546,8.902516805,28.58387574,1.228697141,8.422380943,7.63E-05,10.361,141.69125
7547,8.863547154,27.50267018,1.252817984,8.423421633,7.04E-05,10.361,141.69125
7548,9.424736485,27.04982666,0.818861301,5.699846258,6.43E-05,11.289,149.9
7549,9.918789614,27.34288418,0.797168821,5.593675665,6.14E-05,11.289,149.9
7550,9.085976154,24.87557583,0.605531269,4.377584542,5.18E-05,13.127,135.9
7551,9.571059221,23.34677727,0.620973077,4.422832302,4.07E-05,13.127,135.9
7552,10.32279201,23.32987168,0.412195922,2.979194432,3.49E-05,14.432,160.0425
7553,10.54561463,23.85714536,0.421135946,3.060187864,3.05E-05,14.432,160.0425
7554,10.56401811,23.79865416,0.31281726,2.269603935,3.02E-05,15.762,117.4275
7555,10.55270034,22.44245382,0.309671708,2.283015622,2.52E-05,15.762,117.4275
7556,10.54852296,22.9138447,0.395793184,2.743364695,2.80E-05,17.091,126.34
7557,10.42525615,21.75879271,0.383719704,2.652929113,2.26E-05,17.091,126.34
7558,10.57895456,22.06476084,0.597951942,3.759325004,2.33E-05,18.339,154.08875
7559,10.54222768,21.91222902,0.570905885,3.82924203,2.34E-05,18.339,154.08875
7560,10.91860927,22.74852036,0.749040861,4.670038269,2.54E-05,19.224,135.69875
7561,11.4541629,22.88626635,0.79845099,4.855029821,2.35E-05,19.224,135.69875
7562,11.4529787,23.57452697,0.96401013,5.836900569,2.70E-05,19.747,126.48875
7563,12.08742661,24.37554398,0.913481229,5.720746835,2.88E-05,19.747,126.48875
7564,12.06213682,26.65660015,1.061645443,6.348570996,4.18E-05,20.034,132.91625
7565,12.35586968,26.40366279,1.033164308,6.297890461,3.96E-05,20.034,132.91625
7566,12.39181781,27.01004525,1.098851474,6.422336036,4.28E-05,19.982,125.645
7567,11.94864184,27.11430641,1.044980173,6.484836447,4.61E-05,19.982,125.645
7568,11.73069643,26.6123778,1.013016421,6.07173383,4.49E-05,19.79,124.14625
7569,10.9288972,25.21934304,1.040126441,6.272634799,4.28E-05,19.79,124.14625
7570,10.42318509,26.23009548,1.074143309,6.344744456,5.12E-05,19.429,131.96625
7571,9.708421504,23.43968378,1.108661648,6.37398181,3.92E-05,19.429,131.96625
7572,9.195674611,21.66201213,1.246878753,7.211081844,3.27E-05,18.765,172.87125
7573,8.277985532,19.34680065,1.275669167,7.164410555,2.42E-05,18.765,172.87125
7574,7.572505747,18.22440324,1.649491894,9.329765413,2.20E-05,17.445,172.82375
7575,7.138723814,18.32259021,1.706514628,9.434310816,1.87E-05,17.445,172.82375
7576,6.329322428,17.10833207,2.565140424,14.91994881,1.52E-05,15.327,151.10375
7577,6.021047697,15.43125475,2.512724503,14.49752741,1.26E-05,15.327,151.10375
7578,5.787908296,15.00366475,3.440707484,19.97078065,1.22E-05,13.726,134.655
7579,5.235732669,14.41799139,3.447305451,20.06954109,1.15E-05,13.726,134.655
7580,5.039374709,13.89393851,3.674284004,23.09063194,1.02E-05,12.602,103.00875
7581,5.043630585,13.67199825,3.683076472,22.94800204,1.03E-05,12.602,103.00875
7582,5.113043993,13.51250095,3.711842296,21.98844006,9.83E-06,11.66,98.30625
7583,4.909616441,13.19354495,3.668661969,23.16398337,9.88E-06,11.66,98.30625
7584,6.443011367,15.84365115,3.309335581,20.53335516,1.59E-05,10.842,104.485
7585,6.465179541,16.07302386,3.292456906,20.43837708,1.65E-05,10.842,104.485
7586,6.475353173,17.27356344,3.068748768,19.08728103,2.36E-05,10.248,86.71125
7587,6.826981388,19.63584105,3.084104008,19.07754831,3.53E-05,10.248,86.71125
7588,7.122855822,22.0207948,2.891697213,17.72873211,4.79E-05,9.868,99.0375
7589,7.756435257,27.76105105,2.765882765,17.41001715,7.71E-05,9.868,99.0375
7590,8.560520626,32.25259929,2.469509783,15.59213454,9.84E-05,9.731,102.86375
7591,9.076039047,32.74762103,2.553826498,15.51988699,9.89E-05,9.731,102.86375
7592,9.170027801,34.39895425,2.125643114,13.52649627,0.000107656,9.857,97.1675
7593,9.233022941,32.39025226,2.219890177,13.71102896,9.57E-05,9.857,97.1675
7594,9.211886538,30.67085418,1.706812233,10.92645444,8.55E-05,10.364,103.72
7595,9.470546983,33.52696627,1.702825546,10.5509698,7.88E-05,10.364,103.72
7596,9.777831752,28.82081015,1.493762138,9.395667207,7.17E-05,11.52,136.78125
7597,10.50703466,30.08869285,1.393349591,9.129496316,6.82E-05,11.52,136.78125
7598,9.37058948,27.25691604,1.176064159,7.674813507,6.38E-05,12.835,124.3025
7599,9.825108119,26.4380738,1.212646189,7.624419703,5.21E-05,12.835,124.3025
7600,10.50464105,24.89748029,0.852894031,5.729494197,4.27E-05,14.059,140.51
7601,10.58822787,26.337711,0.874981679,5.891532133,4.27E-05,14.059,140.51
7602,11.00412486,27.10039445,0.580712087,4.051486259,3.75E-05,15.153,139.56625
7603,10.87583442,24.81567579,0.559514789,3.992631256,3.61E-05,15.153,139.56625
7604,10.88145663,24.6456834,0.321198435,2.578669825,3.53E-05,16.344,161.34875
7605,10.64570121,24.81906277,0.32861098,2.60107998,3.35E-05,16.344,161.34875
7606,10.97319782,24.41129184,0.146099942,1.397474315,3.40E-05,17.537,159.7775
7607,10.83991934,24.22839622,0.148066278,1.400669344,3.50E-05,17.537,159.7775
7608,11.1238412,24.90674558,0.042690358,0.566449936,3.70E-05,18.72,152.705
7609,11.20904826,25.55321163,0.045282299,0.559758178,3.51E-05,18.72,152.705
7610,11.78895613,25.29304056,0.024556001,0.36292281,3.56E-05,19.398,137.63125
7611,12.01495416,25.95259994,0.025353344,0.372999052,3.89E-05,19.398,137.63125
7612,12.23887953,28.01123056,0.05186717,0.681453604,4.95E-05,19.509,144.6925
7613,12.00532979,26.50419732,0.049997703,0.691686686,3.66E-05,19.509,144.6925
7614,11.89251288,26.53792811,0.07007589,0.926352752,4.34E-05,19.519,155.4325
7615,11.72835987,26.26564017,0.073086607,0.929481754,4.27E-05,19.519,155.4325
7616,11.69872105,27.52453541,0.084563763,1.027172024,5.05E-05,19.419,171.4975
7617,10.89410484,26.06693665,0.087910413,1.057299687,4.81E-05,19.419,171.4975
7618,10.3991809,26.69225295,0.098238799,1.165958071,5.40E-05,19.142,204.81875
7619,9.813198984,24.60050416,0.099109597,1.191459194,4.54E-05,19.142,204.81875
7620,9.072244781,22.32107307,0.114991114,1.332967476,3.70E-05,18.535,213.65375
7621,8.236739986,19.81676406,0.110555883,1.369195155,2.74E-05,18.535,213.65375
7622,7.552727873,18.487799,0.138545705,1.425357645,2.36E-05,17.486,194.33625
7623,7.17416908,17.99748806,0.144808738,1.425300235,2.26E-05,17.486,194.33625
7624,6.490000946,16.64041731,0.186603267,1.551329913,1.98E-05,16.045,161.0575
7625,6.105454763,15.48627713,0.185053621,1.569569901,1.45E-05,16.045,161.0575
7626,5.749300986,15.18061673,0.269707888,1.935907682,1.49E-05,15.138,158.54
7627,5.495874881,14.7112544,0.268692971,1.968006519,1.42E-05,15.138,158.54
7628,5.133221008,13.96160749,0.378939977,2.425075003,1.20E-05,14.379,160.85625
7629,5.105721212,13.87173259,0.379470695,2.421266421,1.16E-05,14.379,160.85625
7630,5.053775799,13.68892014,0.543460547,3.094168885,1.12E-05,13.519,135.35375
7631,5.006848668,13.74829491,0.566892561,3.062163129,1.15E-05,13.519,135.35375
7632,6.320880379,15.64370874,0.738643813,3.967746548,1.51E-05,12.827,110.29
7633,6.276654104,15.81563741,0.728485018,4.126569225,1.63E-05,12.827,110.29
7634,6.337947449,16.008993,0.933808913,5.453134851,1.69E-05,12.152,88.53875
7635,6.433381126,17.15089271,0.971495821,5.361851951,2.35E-05,12.152,88.53875
7636,6.861175886,20.14453629,1.089262053,6.423289415,3.81E-05,11.497,64.255
7637,7.512939031,26.33129052,1.093792497,6.262524542,7.02E-05,11.497,64.255
7638,8.268919047,31.56553812,1.01162158,6.619097509,9.63E-05,10.979,99.7925
7639,8.614663398,33.9766367,1.001007697,6.599784369,0.0001088,10.979,99.7925
7640,9.305873519,36.5736096,0.860956358,5.972681743,0.00011932,11.035,89.89875
7641,9.327805235,34.46047781,0.898817577,5.873298328,0.000107139,11.035,89.89875
7642,9.250787543,32.8649558,0.612019901,4.549583866,9.84E-05,11.962,147.905
7643,9.406548926,33.44671698,0.633142439,4.454044244,8.65E-05,11.962,147.905
7644,10.06707543,30.36892453,0.31985978,2.580733031,7.93E-05,13.211,160.265
7645,10.38006367,29.55309888,0.330536084,2.702857825,7.06E-05,13.211,160.265
7646,9.445423161,28.66481694,0.149026608,1.434544352,6.59E-05,14.785,147.46625
7647,10.14678258,27.30942186,0.145930129,1.417534212,5.99E-05,14.785,147.46625
7648,11.02381241,28.504896,0.031448893,0.596909438,5.14E-05,16.738,161.5225
7649,10.96555917,26.74596407,0.029755912,0.589472561,4.55E-05,16.738,161.5225
7650,11.28387922,25.62229006,0.022041713,0.527972877,3.87E-05,18.188,152.61875
7651,11.24300828,26.20181276,0.02261735,0.530927703,3.67E-05,18.188,152.61875
7652,11.26454533,24.85622943,0.040454314,0.852355129,3.54E-05,19.172,154.725
7653,11.2575036,23.91967664,0.042601446,0.859578049,3.03E-05,19.172,154.725
7654,10.97504618,24.71885483,0.100198384,1.514735111,3.19E-05,19.642,144.22125
7655,10.80433548,23.56962673,0.094744157,1.527094672,3.07E-05,19.642,144.22125
7656,10.75615099,23.13443426,0.178302616,2.343119162,2.85E-05,19.869,148.70125
7657,11.25558325,24.05173141,0.171117816,2.283753561,2.58E-05,19.869,148.70125
7658,11.19060524,23.41763478,0.266676147,3.15526669,2.87E-05,19.872,165.92375
7659,11.52337278,24.07142115,0.279958129,3.181167394,3.11E-05,19.872,165.92375
7660,11.56829403,25.94593888,0.402824939,4.182609844,3.61E-05,19.592,144.5525
7661,11.45940295,24.67383078,0.403406326,4.034914386,3.48E-05,19.592,144.5525
7662,11.53468802,25.55238387,0.445029856,4.457798959,3.94E-05,19.408,132.995
7663,11.15641036,25.92839763,0.435676742,4.297216685,4.39E-05,19.408,132.995
7664,11.09661633,25.73609887,0.469874533,4.285799294,4.29E-05,19.157,145.58625
7665,10.84447905,24.68937348,0.464818382,4.498341938,3.97E-05,19.157,145.58625
7666,9.858898236,22.57118859,0.457412841,4.459682104,3.27E-05,18.638,115.88625
7667,9.57902488,22.50439107,0.468334492,4.353649621,3.54E-05,18.638,115.88625
7668,8.976517566,20.83729176,0.446439652,4.490564466,2.86E-05,18.079,135.7025
7669,8.325727943,19.21926189,0.453056304,4.465311263,2.38E-05,18.079,135.7025
7670,7.450905665,17.9246663,0.374093453,4.107090687,2.19E-05,17.064,167.1675
7671,7.06140329,16.83932499,0.386991427,4.08793053,1.78E-05,17.064,167.1675
7672,6.529370167,15.75560048,0.247795858,3.105557365,1.43E-05,15.589,141.15125
7673,6.115003592,14.70272094,0.236169065,3.148339183,1.07E-05,15.589,141.15125
7674,5.676758552,14.40485183,0.155977997,2.152376721,1.17E-05,14.818,142.69125
7675,5.500248271,14.15409941,0.157815322,2.189798749,1.11E-05,14.818,142.69125
7676,5.247246085,13.91857183,0.128986285,1.65191093,1.12E-05,14.077,120.79125
7677,5.167420713,13.81905501,0.126851795,1.705330782,1.13E-05,14.077,120.79125
7678,5.235446701,13.60278417,0.130883427,1.648117099,9.81E-06,13.524,116.075
7679,5.331968517,13.90316267,0.133377866,1.587877516,1.03E-05,13.524,116.075
7680,6.434959614,15.46943826,0.143479774,1.845955914,1.36E-05,12.997,101.06875
7681,6.296143957,15.03145345,0.145792396,1.867428535,1.18E-05,12.997,101.06875
7682,6.337362468,15.48627858,0.179625629,2.387040953,1.40E-05,12.427,118.665
7683,6.48081285,16.58584768,0.182073267,2.380770635,2.01E-05,12.427,118.665
7684,6.727064146,18.22373737,0.228813012,2.798426765,2.80E-05,12.001,98.3575
7685,7.224012669,23.03624056,0.220404249,2.733793552,5.29E-05,12.001,98.3575
7686,7.897931286,28.76290898,0.282925794,3.28359667,8.23E-05,11.583,91.26875
7687,8.390871011,30.6995459,0.281289304,3.222676997,9.11E-05,11.583,91.26875
7688,9.065244885,35.61210591,0.349311468,3.686969259,0.00011522,11.712,91.49375
7689,9.236622444,34.30129488,0.330148259,3.853412962,0.000107209,11.712,91.49375
7690,9.584660937,34.37631319,0.396582617,3.722917256,0.000104873,12.787,55.26125
7691,9.731127144,34.32828182,0.38203012,3.842823595,9.01E-05,12.787,55.26125
7692,10.27188902,29.92728741,0.381295624,3.656618602,7.56E-05,13.77,89.29
7693,10.74148967,31.40948191,0.380760164,3.596951775,7.48E-05,13.77,89.29
7694,9.793890262,29.25314935,0.318467097,2.98098987,6.66E-05,14.955,148.135
7695,10.49973978,27.423059,0.332542207,3.004028365,5.76E-05,14.955,148.135
7696,11.09886165,28.605232,0.327627983,2.788641728,5.29E-05,15.902,144.63375
7697,10.95021671,26.09011793,0.324031496,2.810415107,4.43E-05,15.902,144.63375
7698,11.18872452,25.08659886,0.453524699,3.35300604,3.54E-05,16.584,147.525
7699,10.8954322,25.98595972,0.43714705,3.359555623,3.91E-05,16.584,147.525
7700,10.8709483,24.78169439,0.655523367,4.555136766,3.83E-05,17.064,126.4875
7701,11.04727573,24.86728835,0.6361126,4.566026682,3.20E-05,17.064,126.4875
7702,10.87763235,24.01886443,0.868762861,5.964678068,3.45E-05,17.371,147.01875
7703,10.7363125,24.77711876,0.932446989,6.132615713,3.95E-05,17.371,147.01875
